draw,flips,value_gain
1025,2,-0.009107367179773507
1026,6,0.01416103529301433
1027,4,-0.00871728814906507
1028,5,0.02631126366766876
1029,5,-0.0153534525492505
1030,5,0.012909282184338768
1031,4,0.015436199229098441
1032,6,-0.002627675578563862
1033,4,-0.020129823725309533
1034,3,-0.02532131040128609
1035,5,-0.00923217442934159
1036,4,-0.0008438907449499344
1037,3,0.004815142714402302
1038,6,0.02486976346512064
1039,3,0.0071383860602778695
1040,4,-0.01133565008587795
1041,3,-0.00734674220857451
1042,3,-0.0027070087081584268
1043,6,0.013191196263116026
1044,2,0.005485063962648369
1045,6,-0.0358761989027133
1046,4,-0.017857462495851285
1047,4,0.017319293958170404
1048,5,-0.003504262224877457
1049,3,0.0035181643898449517
1050,3,0.03797460546685168
1051,6,0.025922394294332064
1052,4,-0.01299237335301666
1053,7,0.005869446770404478
1054,3,-0.029032396680545355
1055,4,0.020704406960771908
1056,5,0.007882377652090055
1057,3,-0.017100828850289195
1058,4,-0.013472829754073509
1059,3,0.009883471304726037
1060,5,-0.00677328300245532
1061,4,0.007770258800667623
1062,3,-0.005125202670037495
1063,5,0.002289134272425946
1064,4,-0.006177114102866687
1065,4,0.00029028014125485863
1066,5,0.025484199304578257
1067,4,0.011329383319683434
1068,5,0.013980469823857958
1069,4,0.00020248600900041875
1070,6,-0.016857326538060362
1071,6,0.017682026090094262
1072,5,0.00576701161636873
1073,4,0.017908293099289842
1074,6,0.0048080074130217795
1075,3,0.009365628501664157
1076,6,0.014418565045036713
1077,3,0.022844920166549997
1078,3,0.013883722707175477
1079,5,-0.029639634368358658
1080,6,0.02828314480415779
1081,4,-0.0031031412797730986
1082,3,-0.008717884256554944
1083,6,0.021138125690673488
1084,4,-0.0005394087614394572
1085,3,0.009415103530124019
1086,3,-0.011074671353466401
1087,5,0.008966929847398605
1088,4,-0.00840717247352626
1089,4,0.00100668897338887
1090,5,-0.02231385222414282
1091,4,-0.005492512780282458
1092,6,0.014315935478042276
1093,5,0.027467122038830442
1094,4,-0.014280400798238235
1095,3,-0.004078439004877165
1096,5,-0.009774040768276867
1097,6,-0.005352946169791358
1098,4,0.034998406761269724
1099,7,-0.028739364332080315
1100,4,-0.009246650949621092
1101,5,0.006093687609069969
1102,3,-0.014941359574691192
1103,5,-0.020908707137247313
1104,4,-0.038347505828502215
1105,7,0.008310586491418984
1106,5,0.0006032241409993429
1107,3,-0.010790347760820827
1108,3,0.011477129889602675
1109,5,-0.020128705895777154
1110,4,0.013716469815254333
1111,5,-0.00336679878948824
1112,5,0.02178342541800608
1113,4,-0.005391714975681711
1114,4,0.009659543692447923
1115,4,-0.017495790219661505
1116,5,0.00960753898386747
1117,3,-0.010331332006192814
1118,5,-0.021987341413472705
1119,4,-0.012546612256852425
1120,5,0.008300261404186361
1121,4,-0.02495702858590681
1122,4,0.03070743332613998
1123,2,0.007213443170421065
1124,4,-0.008519537113258074
1125,3,-0.003061822533164855
1126,4,-0.0024571268239620223
1127,5,0.022326817672948633
1128,3,0.01774886732315465
1129,5,-0.028021216239837186
1130,4,0.018362013816184304
1131,7,0.011334487064149024
1132,2,-0.0049969785768929804
1133,6,-0.03585687882141514
1134,4,0.017007702229160523
1135,5,0.03869327917562955
1136,4,0.012401981672736526
1137,4,-0.02722578203060831
1138,3,0.02885732742798938
1139,7,0.012662982503317223
1140,2,0.020986943433230407
1141,3,0.001787810092884977
1142,5,-0.007810552928450521
1143,5,0.022362819149257383
1144,4,0.0026283059234959616
1145,6,0.04152685353544958
1146,3,0.019926341147647873
1147,6,0.02458927067368315
1148,3,-0.003985782834406329
1149,6,-0.004923189889466718
1150,7,-0.014605805341129872
1151,7,0.002365750573808235
1152,4,-0.006928302719658771
1153,4,0.0006340076785493756
1154,2,-0.015337083496761592
1155,4,0.04659910745700923
1156,4,-0.010950799608586866
1157,5,-0.002093456076829635
1158,5,0.007161945241255426
1159,4,-0.013883296220785655
1160,7,0.03653626709224464
1161,4,0.0018529210898344146
1162,4,-0.0110507693031496
1163,5,-0.030058758608995095
1164,3,-0.0008695376335675662
1165,5,0.012305177955858011
1166,5,-0.025446153441227675
1167,3,-0.004589084049720087
1168,4,-0.00692405768615863
1169,5,0.01083987155801143
1170,4,-0.00035413001697124627
1171,6,0.06868222563526297
1172,4,-0.021381240583502943
1173,5,-0.0022793913791915163
1174,3,-0.02228529490323378
1175,1,-0.006070788036517953
1176,3,-0.013938728656196109
1177,4,0.02408660877287422
1178,5,-0.0015891657300348882
1179,6,-0.009826032260796565
1180,4,0.002400022947641005
1181,6,0.02433243717487338
1182,3,0.018292682193629083
1183,3,-0.011847034762186263
1184,5,0.025181799593272512
1185,6,0.0055995499928200845
1186,3,-0.01819891481017448
1187,5,0.02245360153534131
1188,5,0.004702456015118494
1189,4,0.020935235158203544
1190,6,-0.002510126648910919
1191,4,0.04021846940174308
1192,5,0.026503302647261973
1193,4,-0.0028223273920052346
1194,6,0.006147029763542028
1195,4,0.00910044632614269
1196,6,-0.019051240127661018
1197,4,0.006506673891038392
1198,4,0.05087517359734593
1199,3,0.015046041271625985
1200,4,0.0004836661435898899
1201,4,-0.005543302036034035
1202,7,-0.040117642368172446
1203,3,-0.02145648772341663
1204,6,0.028919022923790314
1205,5,-0.022222289054242568
1206,2,-0.0004893252959245827
1207,4,0.004289723842195087
1208,3,-0.021091760026115694
1209,4,0.015565265531767044
1210,5,0.03792799698090965
1211,5,0.06533657801452274
1212,3,-0.004945875138615819
1213,3,0.010963407553769533
1214,3,0.03285737882793113
1215,5,0.01314827132632981
1216,6,0.008956813813238696
1217,6,0.006698406638778844
1218,5,-0.005455308002060421
1219,6,-0.02027661675862325
1220,5,-0.020280390870002985
1221,4,0.020061236845707403
1222,5,0.04817489561943934
1223,6,0.016343221606104488
1224,6,0.0348686494849463
1225,7,0.03979379143056314
1226,5,0.014838378415579253
1227,5,0.0008767004333929964
1228,6,-0.01411697191319686
1229,6,-0.0039217585163752134
1230,6,0.03311079739610944
1231,4,0.022858753204084384
1232,8,0.019496501657533822
1233,5,0.032832707612495356
1234,3,0.01633736898965171
1235,6,0.005519110944488507
1236,3,-0.01415337934814131
1237,5,0.059700312150626746
1238,5,-0.006774669190430712
1239,4,0.004885223552772449
1240,6,0.017960373607414506
1241,5,-0.0036062480558152117
1242,4,0.020005155082279052
1243,3,-0.01887262709170859
1244,6,-0.037222980717399
1245,5,0.018648122790277215
1246,3,0.011096874561391098
1247,2,0.014574544989271023
1248,6,-0.01488451147828363
1249,3,0.03699823959232522
1250,4,0.03977937187756842
1251,4,-0.014608477084594076
1252,5,-0.028545168469769053
1253,4,-0.002870651557464353
1254,3,0.009095787993036446
1255,4,0.012347722159455721
1256,4,-0.028528421696445767
1257,4,0.01018074043633276
1258,5,0.039513672358129706
1259,5,-0.009762417090646455
1260,6,0.025299189799972793
1261,4,-0.0015136901456842134
1262,3,-0.015725666409961418
1263,5,0.01802122364590479
1264,4,0.0074415015258847295
1265,3,0.005226021862185977
1266,5,-0.007803317764764383
1267,5,0.008761406245835657
1268,6,0.0022547538612807533
1269,5,0.00399586342824458
1270,5,0.020298569106687078
1271,6,0.013361149435650456
1272,4,0.02494887507135151
1273,4,0.030261364880423212
1274,5,0.01313244138232553
1275,4,-0.002147126655995029
1276,2,0.0009159239193025009
1277,5,-0.006037197628738992
1278,5,-0.003951532356955336
1279,5,-0.03195052837115813
1280,6,0.04458138959153776
1281,6,0.0017052946874894592
1282,4,-0.020818203596521787
1283,3,0.005974698165149083
1284,5,-0.002283151080155058
1285,3,-0.015635097750800644
1286,4,0.023287208501263514
1287,5,-0.02973966399361732
1288,5,-0.010518693757781306
1289,5,0.004240784245775679
1290,5,-0.02274414329247092
1291,2,0.018852124055061432
1292,3,-0.018569176159978367
1293,6,0.002456357053524031
1294,5,0.029310445064393086
1295,2,0.022021982068176207
1296,6,0.009215858583879188
1297,4,-0.016550533662397515
1298,8,0.016259981222721494
1299,5,0.015182701907307965
1300,4,0.02702521226839174
1301,4,0.05875102586469729
1302,4,0.018023778076667742
1303,3,-0.01274440376492175
1304,4,0.009658859977520081
1305,5,0.02812018299051142
1306,5,0.01180537176111819
1307,4,0.01401272720102455
1308,4,0.007029123629516659
1309,5,0.06481080358119229
1310,6,0.01841461014574939
1311,4,0.02096759616561397
1312,4,0.009613747074095897
1313,6,0.021479930386520078
1314,5,0.019473108623014834
1315,6,0.018273765774195923
1316,4,0.020846222493749452
1317,6,-0.00569670111515145
1318,5,0.013334157430778499
1319,5,-0.013626847286975323
1320,2,-0.00015513733328183658
1321,3,-0.01503364745894395
1322,5,0.007778311089467825
1323,5,-0.006773171445900175
1324,4,-0.002385759838836385
1325,4,0.004959350450350961
1326,5,0.0375556479582475
1327,5,-0.016883076322574384
1328,6,0.003033910370926747
1329,5,-0.00021379942919909258
1330,4,-0.014492052517393238
1331,5,0.02728161365635304
1332,6,0.036260665065621214
1333,4,0.0025722334711320333
1334,6,0.010946548579250474
1335,3,0.018898230371045776
1336,6,-0.013080506794295857
1337,5,0.007621586210850033
1338,6,-0.0004643958536088995
1339,4,-0.008195215523492639
1340,5,0.011593161914148407
1341,5,0.04580931519872558
1342,4,-0.008133358978649405
1343,5,-0.04055131618334208
1344,5,0.009088492618737764
1345,5,0.003587358330125161
1346,5,-0.013292451097197682
1347,5,-0.009655435384876362
1348,4,-0.015224383491327794
1349,4,0.007275972191655795
1350,3,-0.033062177065052024
1351,6,-0.01428385809779239
1352,5,0.026781395238015232
1353,5,-0.011890848660407873
1354,3,0.007993911651900089
1355,6,-0.001267936068317329
1356,5,0.006065091245954246
1357,4,0.022554972586345545
1358,4,0.01752666306793286
1359,6,0.00878355083607655
1360,4,0.012338422019066988
1361,5,-0.015946717370428683
1362,7,-0.014778782713478343
1363,6,0.0406502377271601
1364,6,0.020133696417749754
1365,5,-0.010641703911564339
1366,4,0.007627089853870179
1367,4,-0.01394290883776924
1368,3,0.013411923054664246
1369,5,-0.008610110298029019
1370,5,-0.003571689241569372
1371,4,0.010255184122761564
1372,6,0.018426448169186236
1373,5,-0.026817079744205843
1374,3,-0.0034406315232652328
1375,5,0.01283914324412088
1376,5,0.00022931789863784004
1377,6,0.0004130338742735688
1378,4,0.02662574831548259
1379,5,-0.019290793426860374
1380,5,0.0005254380891082887
1381,7,-0.017006055828852586
1382,4,0.004106826590198983
1383,5,0.019923603925998342
1384,3,-0.0216327753011419
1385,5,-0.003347373140524881
1386,6,-0.011695506810534924
1387,3,0.004292037623186621
1388,3,0.029143545127827023
1389,4,0.007989567577393051
1390,5,-0.002961932563481164
1391,5,-0.015108746278296056
1392,6,0.014668599579663131
1393,6,0.050967104739470644
1394,5,-0.03361827088987653
1395,7,-0.00997003033464277
1396,4,-0.015465046402636582
1397,5,0.02988192309006795
1398,6,0.0519471665220204
1399,5,-0.004628853300347529
1400,5,0.0008857088320501401
1401,6,-0.0055923101757786794
1402,5,0.025962287894548734
1403,5,0.0022751959096016018
1404,5,0.006435047816032944
1405,2,0.0032376437557677467
1406,2,0.0007991220111546914
1407,4,0.005909015647520206
1408,4,0.0015938742986803763
1409,2,-0.002518060698319554
1410,5,-0.011064100946751459
1411,5,0.0068473250520398165
1412,6,-0.006886890419012106
1413,5,-0.007084390175380951
1414,6,-0.02922106536903174
1415,5,-0.015073367063077457
1416,2,0.012945622549912422
1417,5,0.008671221844860987
1418,6,0.08276874836058222
1419,4,0.019193949284281638
1420,4,-0.010810023594629514
1421,4,0.0341608323060177
1422,5,-0.0007459540680567616
1423,3,0.013735757478501346
1424,6,0.01580587342676761
1425,3,-0.007566717742796985
1426,5,0.00909572157561577
1427,5,-0.0189764418641426
1428,5,0.015536112158433202
1429,6,-0.008030743935313354
1430,4,0.03966265135768583
1431,5,0.002689200927412249
1432,4,0.012717572096651813
1433,3,0.03745649687652175
1434,3,0.009590232264257582
1435,7,0.06421738262510604
1436,4,0.022131174347338578
1437,6,0.010087973852869768
1438,2,-0.012584534382750923
1439,5,0.005129499720293755
1440,6,0.015282191042009348
1441,3,-0.023463590987372385
1442,5,-0.009907637347469321
1443,5,0.027569234597341355
1444,7,-0.0008449056155162756
1445,4,0.044025158909951005
1446,6,0.004842023977589159
1447,4,-0.0027477129681612138
1448,6,-0.027910841615057858
1449,4,0.004972765608972416
1450,4,0.018746126127322495
1451,6,0.015721446963135644
1452,4,-0.0073209412723932235
1453,4,-0.016523360888660507
1454,4,0.0139667588402665
1455,3,-0.047384547719831714
1456,6,0.0513862494700693
1457,4,0.00537644237686635
1458,2,0.008819869731935161
1459,5,0.0009346927840235684
1460,3,-0.002947021384666137
1461,5,-0.003582813761743148
1462,4,0.00467430844220442
1463,6,-0.016958668129071257
1464,4,0.013758082185720825
1465,4,-0.0025078336991031405
1466,5,-0.011415484143851308
1467,6,-0.052333354719579846
1468,4,0.007668432217151731
1469,6,0.0006936608570065857
1470,6,-0.018469705441294518
1471,3,0.008564930061587253
1472,4,0.00022825874798831713
1473,6,-0.010600383307846833
1474,4,0.01387048216766379
1475,4,0.016414286276716924
1476,5,0.027264424178375987
1477,4,0.026696822223767184
1478,6,-0.028930098056378178
1479,4,-0.010549047086112075
1480,3,-0.02900176012535056
1481,4,-0.008206702349063082
1482,6,0.009392770202621772
1483,5,0.005018847741852559
1484,4,0.02390349552457026
1485,3,-0.010374338991118219
1486,5,0.01256135963294541
1487,5,0.04677242647064492
1488,7,0.021988337227330124
1489,2,0.0065866553208005765
1490,6,0.01811868390773905
1491,6,-0.009073896378630913
1492,4,0.0026899491988429678
1493,5,0.03330419864029366
1494,2,0.0014305975409667556
1495,3,0.013586697501423316
1496,4,-0.011792212600100828
1497,5,0.0002068243693335693
1498,4,0.024983323794604946
1499,5,0.002036516000710241
1500,5,-0.004692056050848084
1501,4,0.024046351878054484
1502,4,-0.03363992976680623
1503,7,0.03196967108410343
1504,3,0.01141018087415253
1505,3,-0.020425885494370122
1506,5,-0.021060825201109332
1507,5,0.010050364108757266
1508,4,-0.0030394917087940964
1509,4,0.007100569379604485
1510,5,0.026639748032307092
1511,4,-0.010372485391659922
1512,5,-0.006264323604363805
1513,5,0.007552295354265235
1514,5,-0.00934569218195709
1515,6,0.004466645074806509
1516,5,0.029402648093203216
1517,4,-0.0070478658911908515
1518,7,0.02885727121075643
1519,5,0.0076030262731024804
1520,6,0.02931642874475302
1521,4,0.0257728137612047
1522,6,-0.007579114032491363
1523,3,-0.0009382381628271625
1524,5,0.005474502715745174
1525,4,0.014013613068973349
1526,3,-0.0006222694912635331
1527,4,0.007288594824550275
1528,5,0.018648642647255596
1529,5,-0.0037579442944282236
1530,3,-0.01179865664869512
1531,5,-0.00674072508751693
1532,5,-0.01983581770463749
1533,4,-0.0046336753695171515
1534,3,0.05235731939258537
1535,4,0.003884085583600617
1536,6,0.02619021530311957
1537,3,-0.0092635337313037
1538,3,0.0002256915274317153
1539,4,-0.006061556262953909
1540,5,0.011439344955865927
1541,4,0.038045777290975885
1542,5,0.013610036177373028
1543,3,0.0008429845261898692
1544,5,-0.021659990285634537
1545,6,0.008942974165768584
1546,4,0.028926481259036803
1547,4,-0.02251253110715376
1548,3,0.007971299503888783
1549,6,-0.013727180071378568
1550,3,0.03155091326740619
1551,6,-0.019229460204550512
1552,5,0.004239575300567881
1553,4,-0.03131977496334083
1554,7,-0.018048088057106608
1555,5,0.04979734812253574
1556,3,0.010016034692395136
1557,4,-0.0003818596179620771
1558,4,0.00019196985464070684
1559,5,-0.015699677370837394
1560,5,-0.0011807171926338917
1561,5,-0.03361788822813971
1562,4,0.006482242067958038
1563,7,-0.041161641351340796
1564,4,-0.019217962054960677
1565,5,-0.0033898113434057873
1566,5,-0.004820560308652045
1567,6,0.0439801645133175
1568,4,-0.014303262137273289
1569,3,-0.007708482930854492
1570,6,0.021939543158462384
1571,4,-0.009424578703489853
1572,5,0.016443320245129536
1573,4,0.03876155902625257
1574,9,0.022841993942944516
1575,4,0.037611604389430064
1576,5,0.0008431616744735658
1577,5,-0.001304815218092364
1578,5,0.030208266421464222
1579,5,0.019695724706486676
1580,5,-0.008737360222414559
1581,6,0.025094672816383168
1582,4,0.02457220916300766
1583,4,-0.02160321230681637
1584,5,-0.010896521724287282
1585,5,-0.004278377981900265
1586,3,0.01597901801902088
1587,5,-0.025013296587129318
1588,4,0.017281402664491418
1589,5,-0.004725829543408276
1590,5,0.04822463453963879
1591,4,0.0004650974097735267
1592,4,0.013356699608724298
1593,4,0.003925122135131539
1594,1,-0.004820790785757513
1595,4,-0.02484302783673282
1596,7,0.01067948556771501
1597,5,-0.013785596893109313
1598,4,-0.015019108450922115
1599,4,0.016220719902486958
1600,4,-0.001514542961288717
1601,3,0.0006826474274781163
1602,6,0.021543142496534794
1603,4,0.010173651317154553
1604,6,-0.007076217821915336
1605,2,-0.018585975243252246
1606,5,0.01340311160117229
1607,5,-0.00700992412081842
1608,6,0.04286357302388804
1609,5,-0.009550571041202582
1610,3,-0.028547050170782445
1611,2,-0.009662807006368311
1612,4,0.004809656810218119
1613,4,-0.02398224848056889
1614,4,0.029075369633409353
1615,5,-0.005812547489086099
1616,4,0.019275011122996705
1617,4,-0.013456421707039963
1618,6,0.012432237407182127
1619,4,-0.013951067636191233
1620,5,-0.002958717841900375
1621,6,0.03327764585512601
1622,4,-0.024448161516862923
1623,7,-0.017480843862448466
1624,5,0.006828344726451502
1625,6,-0.00258067251143528
1626,5,-0.011022514546853877
1627,5,-0.012676782325227462
1628,4,-0.006068226512866128
1629,3,0.007524494640346534
1630,7,-0.0073663791881863885
1631,6,-0.033163672087417925
1632,4,0.04248325958460322
1633,3,0.017761090315946165
1634,5,0.005656673058421584
1635,4,0.013803244037641766
1636,4,0.008978025450363088
1637,4,-0.013768884795581466
1638,5,-0.00609712230498672
1639,5,0.007137685863217164
1640,5,-0.0067386767429039205
1641,5,0.013977721973718289
1642,3,-0.011246359144706296
1643,5,-0.005239113831964672
1644,3,0.015938147481692692
1645,7,0.023671544203064762
1646,3,-0.010720126630824492
1647,3,0.015507838266336433
1648,5,-0.004829632038405423
1649,5,0.03952794822545278
1650,4,-0.001624308661684708
1651,5,0.009586928645074806
1652,5,0.013575289924956461
1653,6,0.02141504783674505
1654,7,0.0361949755247064
1655,4,-0.0236592141025871
1656,5,-0.02946582620531476
1657,6,-0.009234011995477588
1658,5,-0.01068544581729435
1659,4,0.006376223378481291
1660,5,0.010834774935132225
1661,5,0.015481661454019071
1662,4,0.011429626688535685
1663,3,0.009214410308529375
1664,5,0.008457071018873665
1665,4,-0.010575073190869802
1666,5,0.017109307791999498
1667,3,0.02421636663404341
1668,4,0.005666496565093932
1669,4,-0.015812000145504747
1670,4,0.014474764355195789
1671,4,-0.006734725202704564
1672,5,0.010694567282326125
1673,3,-0.01906669310292301
1674,5,-0.014893974636982787
1675,4,0.017352846332691324
1676,5,0.000922784156505072
1677,6,0.01881810309515572
1678,5,0.019938115552671283
1679,5,-0.02201506067224098
1680,4,-0.007367076475637726
1681,4,-0.014540082512525228
1682,5,0.038251906263813834
1683,4,-0.008731314280724793
1684,5,0.005803669004225631
1685,7,0.030937856858415914
1686,5,0.014661240166428417
1687,5,0.006763092569089258
1688,4,-0.002346240987182321
1689,5,0.006978782778517495
1690,4,-0.03406782704022047
1691,4,0.02769402027675657
1692,2,0.01215590137036628
1693,5,0.01441366659747377
1694,6,0.0565260333889895
1695,5,0.005222924473887777
1696,4,-0.01154337707973923
1697,6,-0.020858947649065703
1698,5,-0.023748095430929206
1699,5,0.019734517624819
1700,4,-0.02270751616350918
1701,3,-0.010283629400093206
1702,3,0.01087244414630011
1703,4,0.01907869214044704
1704,6,0.05909509196102953
1705,5,0.01040004228868723
1706,6,-0.01731719992803177
1707,5,-0.02017290809421304
1708,4,-0.01263460613836235
1709,4,-0.00534164596656342
1710,4,0.00897276195797766
1711,5,0.0020686406618339813
1712,4,-0.0032894164534077444
1713,8,-0.019472414667874572
1714,5,-0.0025530614988505925
1715,6,0.003126932419944197
1716,5,0.017838448283642304
1717,5,-0.0030060009825266863
1718,1,0.003659938272827185
1719,5,-0.007379598859703522
1720,4,0.023521623296961093
1721,6,0.03764126223783674
1722,3,-0.01753137351275144
1723,5,0.023713746850619864
1724,5,-0.0022592319449572444
1725,5,0.012251483190345407
1726,4,0.012024821879918582
1727,4,0.0036918691074039763
1728,6,0.008520578177191797
1729,6,-0.019916995028039054
1730,5,0.01672279292865987
1731,4,0.020922655799226995
1732,4,-0.007253525017272718
1733,6,0.0019159077735845756
1734,4,0.026732967583461886
1735,5,-0.002524192570624919
1736,5,-0.005278555150892815
1737,6,-0.012543976721964653
1738,4,0.009771000215369028
1739,6,0.016421151753691188
1740,6,-0.027296623169022143
1741,4,0.05776860293382694
1742,6,0.0032722402939053285
1743,3,0.015484991313305914
1744,4,0.02044849861610646
1745,4,0.009384581322284492
1746,3,-0.0016261970850585076
1747,4,0.01807517251621445
1748,2,0.004377369378589245
1749,6,-0.00886914491622642
1750,6,-0.011443101690560014
1751,6,-0.0005008691422689417
1752,5,-0.0027760978657985725
1753,3,0.024073741867607204
1754,2,0.0242790472408837
1755,6,0.013884177116786214
1756,3,-0.019849591461114625
1757,4,0.014400952580632759
1758,6,0.026557722956475172
1759,5,-0.0003538739968479399
1760,5,0.029901196318623226
1761,5,-0.009153067779649927
1762,3,0.018403684906570305
1763,6,-0.0036048379873164817
1764,5,0.030295463375554513
1765,3,-0.002644030683991019
1766,5,0.0008487968955435854
1767,5,-0.026135154947988515
1768,5,-0.010599291513681912
1769,5,0.01884358175487293
1770,3,0.010792561678778545
1771,4,0.015105553013491826
1772,3,0.013852414869044392
1773,5,-0.0038417133999263144
1774,4,-0.020364727570366024
1775,6,0.008927310097769396
1776,5,0.007638138307500995
1777,6,-0.01753612621994675
1778,3,-0.005436390377176313
1779,4,0.013346210847603969
1780,5,-0.01943439755907687
1781,3,0.0037204286607227894
1782,6,-0.020635262613294795
1783,7,0.03012298108408887
1784,4,-0.012656765368089963
1785,2,0.02755381255178797
1786,5,-0.013497125452623087
1787,5,0.02792521841189661
1788,3,-0.020647260717341468
1789,5,0.0019928299583195975
1790,5,0.03329806911064985
1791,4,0.038308014862529514
1792,6,0.04437021460099963
1793,5,0.02240142148381077
1794,4,-0.025599180288701208
1795,3,0.0004369800998611226
1796,5,0.024718793112022866
1797,5,-0.020851181095847892
1798,5,-0.023226796309975435
1799,3,-1.8201992049898515e-05
1800,5,-0.03387489142847509
1801,5,0.025181620401623448
1802,4,-0.01622388040572117
1803,4,-0.0050869302627302515
1804,5,-0.0029035439249458336
1805,5,0.018322742175060597
1806,5,-0.006517362500290657
1807,6,-0.017559065165009734
1808,3,-0.0056186667124643415
1809,3,0.011866029230932655
1810,4,-0.0012926330326471654
1811,5,0.0018648268216702795
1812,4,0.003370438155081704
1813,4,-0.009266993504515956
1814,4,0.006750724059312432
1815,4,-0.013976469276710056
1816,4,0.006779036409938499
1817,5,0.00851172642915392
1818,4,-0.002837125873192956
1819,3,0.0073377472747696085
1820,3,0.004661540821831237
1821,6,0.042780072065861784
1822,5,0.008175097859761716
1823,5,-0.010576908745278476
1824,3,0.026580359707892486
1825,4,-0.009501002601749669
1826,5,-0.007752641854373874
1827,5,0.006848814913596758
1828,4,0.007769817105724161
1829,3,0.01777782746467858
1830,4,-0.00904809281146402
1831,4,0.015804429999983802
1832,5,0.0014214537014840126
1833,4,-0.024470320210107494
1834,2,-0.00289494194019234
1835,7,0.014051424592534065
1836,4,0.009654658432753547
1837,6,0.018396874414766107
1838,5,-0.022023112413955576
1839,5,0.013276402157367674
1840,5,0.02174835724906182
1841,7,0.02114961218393883
1842,7,-0.03375569611824134
1843,4,0.05860418245906537
1844,6,0.01606458418202668
1845,5,0.019191768409530883
1846,4,0.0018759929868991023
1847,5,-0.001225329245780925
1848,3,0.014628797582360964
1849,5,0.010321884571877033
1850,6,-0.027039697263803175
1851,4,-0.015669535181314555
1852,7,0.04292948112942313
1853,5,0.01019732058059423
1854,5,-0.007556514600393534
1855,5,-0.00850862315703547
1856,5,0.037075035905539344
1857,5,0.0034695093766145906
1858,3,-0.012667638905220909
1859,4,0.0005344289432446179
1860,4,0.005739809887587989
1861,8,0.049325730989923766
1862,5,0.0468668458341445
1863,3,-0.024395956590667834
1864,6,-0.035795878152879684
1865,4,-0.022096565437442234
1866,3,-0.005053403003706176
1867,6,0.0054467354634346364
1868,3,0.004057052865522387
1869,5,0.013356243702961195
1870,7,-0.016702460433351298
1871,3,-0.01989603476390543
1872,6,0.01980226847215915
1873,5,-0.0053499466518273295
1874,3,0.02841877970389262
1875,5,-0.008977893976711603
1876,6,-0.007385281915520117
1877,2,0.0025425526070791075
1878,5,0.022242552636166937
1879,5,0.03587875096100162
1880,6,0.010851187650614783
1881,6,-0.015519145845361217
1882,3,0.017626174665895486
1883,6,0.0059622259507697666
1884,5,0.03129298584072722
1885,6,0.023985058157450508
1886,4,0.008585927268274443
1887,3,0.015271220728239046
1888,3,-0.009105190215096239
1889,6,0.026620154754063527
1890,5,0.005238660345936305
1891,4,0.009067272958976701
1892,6,0.017769609095436702
1893,4,-0.00819917302300227
1894,4,-0.0035401624315299154
1895,4,-0.0022181672604039636
1896,5,0.00853210869735736
1897,3,0.006699751538679623
1898,5,0.0070966393723383425
1899,5,0.02212409083376345
1900,3,-0.009394629299181794
1901,4,-0.0028907196943222108
1902,5,0.027753871802181442
1903,5,-0.025788058186299527
1904,6,0.014416237278100598
1905,5,0.01570163667102147
1906,4,0.0011729039826155494
1907,5,-0.0007716206464788266
1908,4,0.0008356040782074227
1909,5,0.009001499710465719
1910,5,0.005520193201629073
1911,4,0.00831200787084006
1912,5,0.02010880331153051
1913,6,0.010357410406854152
1914,5,0.015123351573084887
1915,6,0.02688719079408246
1916,5,0.017826726790035188
1917,5,0.0037029255468530742
1918,6,-0.026627016036961715
1919,6,0.01548389819308799
1920,5,-0.005886874129583398
1921,4,-0.025752065549756162
1922,3,0.034571109181264555
1923,6,0.020639911554889194
1924,6,0.013683306776795776
1925,5,-0.0320732267062347
1926,4,-0.019881021547284352
1927,5,-0.018962753291637355
1928,5,-0.020583161914280074
1929,5,0.018938420607461356
1930,5,0.006847761082546108
1931,5,0.009240830454181679
1932,4,-0.016749029632609887
1933,7,-0.004441322478411021
1934,7,0.025328318151374554
1935,4,-0.0016170275965081144
1936,3,0.007343207769046949
1937,4,0.030961922162585337
1938,5,-0.006507515366951332
1939,5,0.037169180712644884
1940,6,0.03067486025606337
1941,5,0.008958541971553031
1942,6,0.004058686513995405
1943,5,-0.0017332383748177402
1944,5,-0.0014094911739261742
1945,4,0.013255215986715956
1946,5,0.008390665130150273
1947,5,0.02879782764302626
1948,3,0.020787920804929215
1949,5,-0.00996620621328171
1950,4,0.03976517350964091
1951,4,0.0024234095576695746
1952,4,-0.008865293951976393
1953,6,0.00854507892588326
1954,4,-0.004639645141955833
1955,4,-2.247424976430473e-06
1956,3,-0.009690201532714935
1957,5,0.015954920391984376
1958,5,0.07154470031267673
1959,4,0.0176307333605419
1960,5,-0.007751820150750532
1961,3,-0.0009842325405557486
1962,5,-0.024688300622160483
1963,6,0.018077632491715935
1964,5,0.02077904587409212
1965,7,-0.025246494295868695
1966,4,0.015091455648350703
1967,5,0.030984480834089702
1968,6,0.0005633035906470398
1969,6,0.0012588120673307937
1970,3,-0.02578108786128562
1971,6,0.026669209158035494
1972,5,-0.009093915612437326
1973,3,0.01392370751519483
1974,5,0.023737018793398915
1975,5,-0.004575891972652836
1976,5,-0.017987429250897656
1977,3,0.001550556921150058
1978,4,0.007459910952607039
1979,5,0.07665074063663142
1980,6,0.010770227808536658
1981,4,0.008860716380842631
1982,5,0.015203222362202378
1983,4,0.03699237692878322
1984,3,0.0001048601754928423
1985,6,0.015323966052015298
